Month,Employee #,Filled Position Description,Filled FTE Percent,Current Salary
June-17,3295.0,ENGINEER 4,1.0,91243.0
June-17,7580.0,STR SEWER MACH OPR 2,1.0,47410.0
June-17,1577.0,ENGR PROG SPEC 2,1.0,79574.0
June-17,2178.0,HYDROGEO 3,0.6,48442.0
June-17,3777.0,COMP MAP/GIS COORD,1.0,100840.0
June-17,2442.0,S/D MAINT TECH 1,1.0,61069.0
June-17,3262.0,PRINCIPAL ENGR 2,1.0,110752.0
June-17,3051.0,PRINCIPAL ENGR 1,1.0,109763.0
June-17,1695.0,ENGR OPER LDWKR-15,1.0,68910.0
June-17,1608.0,CONSTRUCT INSP 2,1.0,71897.0
June-17,1364.0,S/D MAINT TECH 1,1.0,61069.0
June-17,7629.0,STR SEWER MACH OPR 3,1.0,54526.0
June-17,2910.0,SSMO 1-15,1.0,51157.0
June-17,3971.0,PW DEV MGR 2,1.0,92104.0
June-17,1438.0,PRINCIPAL ENGR 1,1.0,100863.0
June-17,2048.0,ENGINEER 4,1.0,91243.0
June-17,5900.0,ENGINEER 1-18,1.0,60085.0
June-17,1368.0,CIVIL TECH 2,1.0,60904.0
June-17,2067.0,ACCOUNTANT 3,1.0,79953.0
June-17,1725.0,PROGRAM ASST 1,1.0,57097.0
June-17,2619.0,ENGINEER 3,1.0,87792.0
June-17,3392.0,SIDEWALK PROG SUPERV,1.0,74865.0
June-17,9185.0,PROGRAM ASST 1,1.0,46665.0
June-17,2216.0,SSMO 1-15,1.0,58888.0
June-17,4697.0,ENGR OPER MAINT WKR,1.0,52372.0
June-17,3250.0,SURVEYOR 2,1.0,72726.0
June-17,7716.0,SSMW 1-15,1.0,42452.0
June-17,3073.0,ENGR OPER CLK,1.0,60524.0
June-17,1961.0,SSMO 1-15,1.0,57798.0
June-17,2734.0,ENGR FINANCIAL MGR,1.0,100970.0
June-17,7346.0,CONSTRUCT INSP 1-15,1.0,52364.0
June-17,5741.0,CONSTRUCT INSP 1,1.0,53804.0
June-17,3807.0,ENGR OPER LDWKR-15,1.0,61862.0
June-17,2621.0,MAINT MECH 1,1.0,62859.0
June-17,4332.0,PUB WKS GEN FORE,1.0,65222.0
June-17,2653.0,ENGINEER 4,1.0,95547.0
June-17,2261.0,STR SEWER MACH OPR 1,1.0,55130.0
June-17,2429.0,ENGR CITY,1.0,146585.0
June-17,3717.0,PW DEV MGR 1-18,1.0,78385.0
June-17,1414.0,PRINCIPAL ENGR 2,1.0,108921.0
June-17,3661.0,S/D MAINT TECH 2,1.0,60028.0
June-17,3774.0,PUB WKS GEN FORE-18,1.0,74970.0
June 2017,,,,
June-17,2010.0,ENGR PROG SPEC 1,1.0,65023.0
June 2017,,,,
June-17,2606.0,PROGRAM ASST 2-20,1.0,53902.0
June-17,1694.0,STR SEWER MACH OPR 3,1.0,60524.0
June-17,1862.0,ENGR FIELD AIDE,1.0,60524.0
June-17,2938.0,STR SEWER MACH OPR 3,1.0,56162.0
June-17,1006.0,ENGR OPR MGR,1.0,109763.0
June-17,1200.0,PROGRAM ASST 2,1.0,57042.0
June-17,3219.0,S/D MAINT TECH 1,1.0,59433.0
June-17,1744.0,STR SEWER MACH OPR 1,1.0,54137.0
June-17,1993.0,CONSTRUCT INSP 2,1.0,69971.0
June-17,3189.0,S/D MAINT TECH 1,1.0,59979.0
June-17,1089.0,SEWER REPAIR LDWKR-15,1.0,65648.0
June-17,3573.0,S/D MAINT TECH 1,1.0,60524.0
June-17,3156.0,STR SEWER MACH OPR 1,1.0,55130.0
June-17,2994.0,ASST CITY ENGINEER,1.0,121613.0
June-17,3394.0,SURVEYOR 2,1.0,77717.0
June-17,1923.0,IT SPEC 3,1.0,82305.0
June-17,1822.0,CONSTRUCT INSP 2,1.0,66120.0
June-17,3450.0,SURVEYOR 1,1.0,71609.0
June-17,1388.0,STR SEWER MACH OPR 1,1.0,55130.0
June-17,3953.0,PROGRAM ASST 3,1.0,59202.0
June-17,3216.0,CONSTRUCT INSP 2,1.0,71897.0
June-17,3724.0,CONSTRUCT INSP 2,1.0,71255.0
June-17,2643.0,FLEET TECH,1.0,68295.0
June-17,2819.0,AUTO MAINT WKR 2,1.0,55387.0
June-17,3253.0,FLEET TECH,1.0,65218.0
June-17,10446.0,FLEET TECH,1.0,49011.0
June-17,2425.0,OPERATIONS CLERK,1.0,59435.0
June-17,2524.0,FLEET TECH,1.0,58329.0
June 2017,,,,
June-17,1789.0,WELDER,1.0,66239.0
June-17,1343.0,ADMIN ASST,1.0,62213.0
June-17,1983.0,FLEET TECH,1.0,56630.0
June-17,3490.0,FLEET TECH,1.0,68910.0
June-17,2441.0,PUB WKS GEN FORE,1.0,75651.0
June-17,2654.0,FLEET PARTS TECH,1.0,57312.0
June-17,10246.0,FLEET TECH,1.0,49011.0
June 2017,,,,
June-17,2105.0,PUB WKS GEN FORE,1.0,75651.0
June-17,3921.0,FLEET TECH,1.0,68295.0
June-17,2447.0,FLEET PARTS TECH,1.0,58904.0
June-17,2341.0,FLEET TECH,1.0,67064.0
June 2017,,,,
June-17,3792.0,FLEET TECH,1.0,63426.0
June-17,3720.0,MASTER AUTO BODY TEC,1.0,62691.0
June-17,1313.0,FLEET TECH,1.0,68910.0
June-17,2451.0,FLEET TECH,1.0,60028.0
June-17,2721.0,FLEET TECH,1.0,61161.0
June-17,10490.0,FLEET TECH,1.0,49011.0
June-17,1755.0,FLEET TECH,1.0,60028.0
June-17,3854.0,FLEET TECH,1.0,63426.0
June-17,10208.0,FLEET TECH,1.0,49011.0
June-17,3161.0,FLEET TECH,1.0,68910.0
June-17,1920.0,FLEET SERVS SUPT,1.0,97527.0
June-17,9195.0,FLEET PARTS TECH,1.0,47410.0
June-17,9313.0,FLEET TECH,1.0,50607.0
June-17,2480.0,ACCT TECH 2,1.0,55435.0
June-17,2590.0,SIGN PAINTER,1.0,63866.0
June-17,3446.0,TRAFF SIG ELECTR 2,1.0,70785.0
June-17,2878.0,TRAFF SIG ELECTR 1-16,1.0,60904.0
June-17,2301.0,TRAFF ENGR 4,1.0,109763.0
June-17,3411.0,CITY TRAFF ENGR/PKG,1.0,145425.0
June-17,2356.0,TRAFF SIG ELECTR 2,1.0,69474.0
June-17,1259.0,ENGR PROG SPEC 1,1.0,72751.0
June-17,3497.0,STOREKEEPER,1.0,60511.0
June-17,6336.0,TRAFF CONT MAINT WKR,1.0,51169.0
June-17,2820.0,TRAFF OPER LDWKR,1.0,64548.0
June-17,7782.0,TRAFF CONT MAINT WKR,1.0,48449.0
June-17,1602.0,TRAFF OPER MGR,1.0,90383.0
June-17,3204.0,COMMUNIC TECH 2,1.0,73406.0
June-17,3060.0,TRAFF OPER LDWKR,1.0,64548.0
June-17,1055.0,TRANSP OPNS ANAL,1.0,82305.0
June-17,1510.0,COMM TECH 3,1.0,73580.0
June-17,1648.0,TRAFF ENGR 2,1.0,90383.0
June-17,3937.0,COMP MAP/GIS COORD,1.0,95438.0
June-17,7690.0,COMMUNIC TECH 1-16,1.0,55254.0
June-17,1839.0,TRAFF SIG MAINT WKR,1.0,55649.0
June-17,5916.0,TRAFF SIG MAINT WKR,1.0,52531.0
June-17,1543.0,PED BICYCLE SAFETY A,1.0,55577.0
June-17,2217.0,COMMUNIC TECH 1,1.0,62678.0
June 2017,,,,
June-17,3659.0,COMM OPER LDWKR,1.0,63129.0
June-17,3525.0,TRAFF SIG ELECTR 1,1.0,65635.0
June-17,3711.0,SECRETARY 1,1.0,54585.0
June-17,8980.0,COMMUNIC TECH 1,1.0,54028.0
June 2017,,,,
June-17,1020.0,PED-BICYCLE COORD,1.0,73049.0
June-17,3345.0,MAINT PAINTER,1.0,62726.0
June-17,7536.0,ENGINEER 1-18,1.0,60085.0
June-17,5785.0,COMMUNIC OPER SUPV,1.0,71300.0
June 2017,,,,
June-17,6348.0,CIVIL TECH 2-16,1.0,57023.0
June-17,8034.0,ENGINEER 1-18,1.0,60085.0
June-17,1710.0,PROGRAM ASST 1,1.0,55567.0
June 2017,,,,
June-17,2611.0,COMMUNICATION WKR,1.0,60511.0
June-17,2187.0,TRAFF SIG MAINT WKR,1.0,55649.0
June-17,2235.0,TRAFF SIG MAINT WKR,1.0,57270.0
June-17,3187.0,TRAFF SIG ELECTR 2,1.0,72751.0
June-17,9555.0,TRAFF CONT MAINT WKR,1.0,48449.0
June-17,3569.0,TRAFF ENGR 4,1.0,108774.0
June-17,9312.0,SIGN PAINTER,1.0,52531.0
June-17,2047.0,MAINT PAINTER,1.0,58734.0
June-17,1570.0,TRAFF CONT MAINT WKR,1.0,55683.0
June-17,3289.0,TRAFF CONT MAINT WKR,1.0,51169.0
June-17,8023.0,PKG TECH AIDE,1.0,48449.0
June-17,2428.0,PKG SERVICE WKR,1.0,55784.0
June-17,2122.0,PKG EQUIP MECH,1.0,57784.0
June-17,2367.0,PKG CASHIER,1.0,46960.0
June-17,1595.0,PKG CASHIER,0.8,37233.0
June-17,3820.0,ADMIN CLK 2,1.0,57097.0
June-17,9396.0,PKG ANALYST,1.0,65222.0
June-17,2990.0,PKG CASHIER,0.7,30231.0
June-17,7920.0,PKG CASHIER,0.8,30642.0
June 2017,,,,
June-17,2198.0,PKG MAINT WKR 1,1.0,48449.0
June-17,9077.0,PKG MAINT WKR 1,1.0,46933.0
June-17,1702.0,PKG MAINT WKR 2,1.0,62726.0
June-17,1427.0,PKG CASHIER,0.8,36897.0
June-17,1463.0,ASST PKG UTIL MGR,1.0,92737.0
June-17,2806.0,PKG EQUIP MECH,1.0,52531.0
June-17,3001.0,PKG SERVICE WKR,1.0,55286.0
June-17,2989.0,PKG CASHIER,0.75,32390.0
June-17,4137.0,PKG CASHIER,0.55,25828.0
June-17,3472.0,ENGINEER 4,1.0,94686.0
June-17,2835.0,PKG CASHIER,0.8,35556.0
June-17,2459.0,PKG CASHIER-16,1.0,46960.0
June-17,2271.0,PKG MAINT WKR 1,1.0,57309.0
June-17,3488.0,PKG CASHIER,0.7,31111.0
June-17,3516.0,PKG SERVICE WKR,1.0,55784.0
June-17,2620.0,PKG MAINT WKR 1,1.0,57309.0
June-17,6342.0,PKG CASHIER,0.8,30642.0
June-17,2683.0,PKG REVENUE SUPV,1.0,73049.0
June-17,1682.0,PKG OPER ASST,1.0,66170.0
June-17,1126.0,PKG REVENUE LDWKR,0.9,52515.0
June-17,2808.0,PKG MAINT SUPV,1.0,73049.0
June-17,2641.0,PKG TECH AIDE,1.0,60511.0
June 2017,,,,
June-17,3982.0,PKG REVENUE LDWKR,1.0,54239.0
June-17,2517.0,PROGRAM ASST 1,1.0,55567.0
June-17,2005.0,PKG CASHIER,0.6,28176.0
June-17,2285.0,PKG CASHIER,0.5,22851.0
June-17,2435.0,PKG OPER SUPV,1.0,83826.0
June 2017,,,,
June-17,1715.0,PKG REVENUE CLERK,1.0,49189.0
June-17,3268.0,PKS GEN SUPV,1.0,75578.0
June-17,3581.0,PKS MAINT WKR,1.0,54239.0
June-17,3293.0,LANDSCAPE ARCHITECT3,1.0,80737.0
June-17,3098.0,PKS EQUIP MECH 1,1.0,58734.0
June-17,2790.0,PLUMBER,1.0,68363.0
June 2017,,,,
June-17,3413.0,PKS EQUIP MECH 1,1.0,63296.0
June-17,1592.0,FORESTRY SPEC,1.0,68202.0
June-17,3646.0,ARBORIST 1,1.0,55683.0
June-17,3237.0,CITY FORESTER,1.0,91163.0
June-17,3794.0,ARBORIST 1,1.0,52531.0
June 2017,,,,
June-17,1798.0,PKS MAINT WKR,1.0,57309.0
June-17,3723.0,CARPENTER,1.0,66880.0
June-17,5305.0,PKS MAINT WKR,1.0,48449.0
June-17,2661.0,PKS MAINT WKR,1.0,56797.0
June-17,2813.0,PUB WKS LEADWKR,1.0,61885.0
June-17,3765.0,PKS MAINT WKR,1.0,55262.0
June-17,2211.0,TREE TRIMMER FORE,1.0,70008.0
June-17,5793.0,PKS MAINT WKR,1.0,46933.0
June-17,3028.0,PROGRAM ASST 2,1.0,58612.0
June-17,3299.0,PKS MAINT WKR,1.0,54239.0
June-17,5784.0,CARPENTER,1.0,57525.0
June-17,1290.0,ARBORIST 1,1.0,52531.0
June-17,3362.0,HORTICULTURE SUPV,1.0,79143.0
June-17,1630.0,PKS MAINT WKR,1.0,54239.0
June-17,2604.0,PKS MAINT MECHANIC,1.0,66226.0
June-17,3300.0,ARBORIST 1,1.0,54107.0
June-17,7842.0,PROGRAM ASST 1,1.0,48268.0
June-17,3621.0,SURVEYOR 2,1.0,75578.0
June-17,3762.0,PKS MAINT WKR,1.0,56797.0
June-17,2153.0,PKS EQUIP MECH 1,1.0,58734.0
June-17,7810.0,ARBORIST 1,1.0,49807.0
June-17,3338.0,PKS GEN SUPV,1.0,64382.0
June-17,2023.0,CONSERV TECH,1.0,56912.0
June-17,2616.0,ADMIN ASST,1.0,61646.0
June-17,9556.0,GARDENER,1.0,46933.0
June-17,3824.0,EQPT OPR 3,1.0,61332.0
June-17,3635.0,ARBORIST 1,1.0,55683.0
June-17,9175.0,CONS RESOURCE SUPV,1.0,62507.0
June-17,1799.0,ARBORIST 2,1.0,60227.0
June-17,3584.0,TREE TRIMMER FORE,1.0,70008.0
June-17,1412.0,ARBORIST 2,1.0,61332.0
June-17,1392.0,EQPT OPR 2,1.0,58835.0
June-17,7831.0,ADMIN CLK 1,1.0,44051.0
June-17,2371.0,GARDENER-LEAD,1.0,60780.0
June-17,1811.0,PKS MAINT WKR,1.0,56285.0
June-17,1967.0,ARBORIST 2,1.0,61885.0
June-17,1838.0,ADMIN CLK 1,1.0,51164.0
June-17,3097.0,PUB WKS LEADWKR,1.0,61885.0
June-17,7814.0,ARBORIST 1,1.0,49807.0
June-17,7811.0,ARBORIST 1,1.0,49807.0
June-17,10522.0,PROGRAM ASST 1,1.0,45543.0
June-17,9038.0,PKS MAINT WKR,1.0,46933.0
June-17,3617.0,EQPT OPR 3,1.0,61885.0
June-17,6437.0,RECR SERVS COORD,1.0,68154.0
June-17,3211.0,EQPT OPR 3,1.0,61332.0
June-17,1762.0,PROGRAM ASST 3,1.0,57446.0
June-17,3615.0,PROGRAM ASST 1,0.8,45677.0
June-17,2117.0,ARBORIST 1,1.0,58835.0
June-17,3131.0,PKS MAINT WKR,1.0,52704.0
June-17,3162.0,FACILITY MAINT WKR,1.0,56285.0
June-17,3963.0,GARDENER-16  PT,0.5,27631.0
June-17,3148.0,MAINT MECH 2,1.0,64548.0
June-17,2115.0,PKS MAINT WKR,1.0,54239.0
June-17,2731.0,ENGINEER 2-18,1.0,75578.0
June-17,2446.0,FORESTRY OPR SUPV,1.0,74970.0
June-17,3344.0,PKS MAINT WKR,1.0,57309.0
June-17,2124.0,ELECTRICIAN FOREPERS,1.0,73506.0
June-17,1765.0,MAINT MECH 1,1.0,62726.0
June 2017,,,,
June 2017,,,,
June-17,3302.0,ARBORIST 2,1.0,56912.0
June-17,1896.0,WELDER,1.0,66226.0
June-17,2469.0,PKS OPR LDWKR,1.0,65635.0
June-17,1446.0,OLBR FAC/VOL COORD,1.0,62712.0
June-17,3427.0,PKS OPR LDWKR,1.0,54028.0
June-17,2568.0,CLERK-TYP 2,1.0,48015.0
June-17,3633.0,LANDSCAPE CONSTR SUP,1.0,74865.0
June-17,3667.0,EQPT OPR 3,1.0,61332.0
June-17,1019.0,CONSERV TECH,1.0,56912.0
June-17,1672.0,ARBORIST 1,1.0,55683.0
June-17,7386.0,PKS COM REL COORD,1.0,68154.0
June-17,2979.0,BOTANICAL CENTER DIR,1.0,95438.0
June-17,3089.0,PKS MAINT WKR,1.0,57309.0
June-17,7659.0,PKS MAINT WKR,1.0,46933.0
June 2017,,,,
June-17,8116.0,PKS COMM SERVS MGR,1.0,86078.0
June-17,2362.0,RECR SERVS COORD,1.0,73439.0
June-17,3243.0,PKS FAC/MAINT SUPV,1.0,87792.0
June-17,8315.0,PLAYGROUND TECH,1.0,54028.0
June-17,8040.0,ARBORIST 1,1.0,49807.0
June-17,3797.0,PKS MAINT WKR,1.0,51169.0
June-17,3163.0,PKS MAINT WKR,1.0,57309.0
June-17,2817.0,PKS EQUIP MECH 2,1.0,67593.0
June-17,2223.0,CEMETERY OPRS LDWKR,1.0,55254.0
June-17,4644.0,GOLF CLUB OPER SUPV 1,1.0,57534.0
June-17,3589.0,PKS MAINT WKR,1.0,52704.0
June-17,3541.0,PKS GEN SUPV,1.0,79143.0
June-17,1157.0,PARKS SUPT,1.0,129773.0
June 2017,,,,
June-17,1631.0,GREENSKEEPER 3,1.0,63861.0
June-17,5368.0,PKS MAINT WKR,1.0,48449.0
June-17,3287.0,PKS OPER MGR,1.0,87800.0
June-17,3997.0,PKS MAINT WKR,1.0,57309.0
June-17,5500.0,PKS MAINT WKR,1.0,49807.0
June-17,1088.0,GREENSKEEPER 1,1.0,56912.0
June-17,8183.0,PUB WKS LEADWKR,1.0,49807.0
June-17,2725.0,ARBORIST 2,1.0,61332.0
June-17,1287.0,PKS MAINT MECHANIC,1.0,66226.0
June-17,2038.0,ARBORIST 2,1.0,61885.0
June-17,10320.0,ADMIN CLK 1,0.6,25758.0
June-17,7812.0,ARBORIST 1,1.0,49807.0
June-17,3364.0,PKS PLAN/DEV MGR,1.0,101914.0
June-17,2865.0,GREENSKEEPER 2,1.0,62155.0
June-17,3764.0,EQPT OPR 3,1.0,60227.0
June-17,3399.0,PKS MAINT MECHANIC,1.0,66226.0
June-17,2266.0,PUB WKS LEADWKR,1.0,61885.0
June-17,2983.0,HORTICULTURIST,1.0,68202.0
June-17,2815.0,PKS MAINT WKR,1.0,52704.0
June-17,2924.0,STR MACH OPR 3,1.0,57798.0
June-17,1783.0,STR MACH OPR 1,1.0,55627.0
June-17,3637.0,STR MACH OPR 1,1.0,49667.0
June-17,4568.0,STR MACH OPR 1,1.0,45810.0
June-17,1424.0,STR MACH OPR 1,1.0,55627.0
June-17,4062.0,STR MACH OPR 1,1.0,51157.0
June-17,3531.0,PUB WKS GEN FORE-18,1.0,75651.0
June-17,3771.0,STR SEW MAINT WKR 2,1.0,57843.0
June-17,2445.0,OPERATING MAINT WKR,1.0,59979.0
June-17,3213.0,STR MACH OPR 2,1.0,56925.0
June-17,3175.0,STR MACH OPR 1,1.0,54634.0
June-17,2499.0,STR MACH OPR 1,1.0,55130.0
June-17,2498.0,STR MACH OPR 1,1.0,55627.0
June 2017,,,,
June 2017,,,,
June-17,1419.0,STR MACH OPR 1,1.0,52647.0
June-17,2814.0,PUB WKS GEN SUPV,1.0,87792.0
June-17,3626.0,STR MACH OPR 2,1.0,55387.0
June-17,1781.0,STR MACH OPR 2,1.0,56925.0
June-17,1618.0,STR MACH OPR 1,1.0,52647.0
June-17,8694.0,STR MACH OPR 1,1.0,43891.0
June-17,2855.0,STR MACH OPR 3,1.0,59433.0
June 2017,,,,
June-17,1821.0,MAINT MECH 1,1.0,63426.0
June-17,7660.0,STR MACH OPR 1,1.0,43891.0
June-17,3513.0,ADMIN CLK 1,1.0,53577.0
June-17,3236.0,STR MACH OPR 1,1.0,51157.0
June-17,1761.0,STR MACH OPR 1,1.0,52647.0
June 2017,,,,
June-17,3836.0,STR MACH OPR 1,1.0,54137.0
June-17,3205.0,STR MACH OPR 1,1.0,54634.0
June-17,2921.0,STR MACH OPR 1,1.0,52647.0
June-17,1663.0,STR MACH OPR 1,1.0,52647.0
June-17,2017.0,STR MACH OPR 3,1.0,61069.0
June-17,2843.0,STR MACH OPR 3,1.0,59979.0
June-17,1321.0,STR MACH OPR 2,1.0,55900.0
June-17,1050.0,STR MACH OPR 2,1.0,54361.0
June-17,1185.0,STS PUB INFO/REC,1.0,70199.0
June-17,3404.0,PUB WKS GEN FORE,1.0,74970.0
June-17,3461.0,STR MACH OPR 2,1.0,52823.0
June-17,4632.0,STR MACH OPR 1,1.0,47410.0
June-17,2087.0,STR MACH OPR 1,1.0,52647.0
June-17,2097.0,STR MACH OPR 3,1.0,60524.0
June-17,5503.0,STR MACH OPR 1,1.0,45810.0
June-17,3837.0,OPERATING MAINT WKR,1.0,58888.0
June-17,8544.0,STR MACH OPR 1,1.0,43891.0
June-17,2572.0,STR MACH OPR 1,1.0,55627.0
June-17,5242.0,STR MACH OPR 1,1.0,49667.0
June-17,2518.0,STR MACH OPR 3,1.0,58888.0
June-17,2899.0,STR MACH OPR 1,1.0,51157.0
June-17,1033.0,STR MACH OPR 2,1.0,57438.0
June-17,1752.0,STREETS SUPT,1.0,127391.0
June 2017,,,,
June-17,3825.0,STR MACH OPR 1,1.0,51157.0
June-17,3731.0,STR MACH OPR 3,1.0,60524.0
June-17,2902.0,PUB WKS GEN FORE-18,1.0,73607.0
June-17,2651.0,STR MACH OPR 1,1.0,55627.0
June-17,8545.0,STR MACH OPR 1,1.0,43891.0
June-17,3040.0,OPERATING ASST,1.0,66239.0
June-17,3388.0,STS GEN SUPV,1.0,79856.0
June-17,2884.0,STS OPER ANAL,1.0,80737.0
June-17,2308.0,STR MACH OPR 1,1.0,52647.0
June-17,1626.0,PUB WKS GEN FORE,1.0,71562.0
June-17,2287.0,STR MACH OPR 1,1.0,52647.0
June-17,7543.0,STR MACH OPR 1,1.0,45810.0
June-17,3167.0,STR MACH OPR 3,1.0,61069.0
June-17,2834.0,STR SEW MAINT WKR 1,1.0,49483.0
June-17,2511.0,STR SEW MAINT WKR 2,1.0,54659.0
June-17,7551.0,STR MACH OPR 1,1.0,43891.0
June-17,3319.0,STR SEW MAINT WKR 2,1.0,57312.0
June-17,3784.0,OPERATING MAINT WKR,1.0,59433.0
June-17,1837.0,STR MACH OPR 1,1.0,51157.0
June 2017,,,,
June-17,1787.0,STR MACH OPR 3,1.0,60524.0
June-17,1874.0,STR MACH OPR 1,1.0,51157.0
June-17,5433.0,STR MACH OPR 1,1.0,45810.0
June-17,3583.0,STR MACH OPR 1,1.0,55130.0
June-17,3227.0,STR MACH OPR 2,1.0,56413.0
June-17,7545.0,STR MACH OPR 1,1.0,43891.0
June-17,1173.0,STR MACH OPR 1,1.0,51157.0
June-17,2018.0,STR MACH OPR 1,1.0,55130.0
June-17,3068.0,PUB WKS GEN FORE,1.0,75651.0
June-17,2245.0,PUB WKS GEN FORE,1.0,74970.0
June-17,2991.0,STR MACH OPR 3,1.0,61069.0
June-17,2171.0,STR SEW MAINT WKR 2,1.0,53067.0
June-17,5022.0,STR MACH OPR 1,1.0,47410.0
June-17,3597.0,STR MACH OPR 2,1.0,55900.0
June-17,3604.0,STR MACH OPR 2,1.0,56413.0
June-17,3291.0,STR MACH OPR 1,1.0,52647.0
June-17,2303.0,PUB WKS GEN FORE,1.0,76333.0
June-17,2931.0,STR MACH OPR 1,1.0,52647.0
June-17,3582.0,STR MACH OPR 2,1.0,57438.0
June-17,1724.0,STR SEW MAINT WKR 2,1.0,58904.0
June-17,3644.0,STR MACH OPR 2,1.0,54361.0
June-17,5366.0,STR MACH OPR 1,1.0,47410.0
June-17,4854.0,STR MACH OPR 1,1.0,45810.0
June-17,4057.0,OPERATING MAINT WKR,1.0,61069.0
June-17,2630.0,OPERATIONS CLERK,1.0,48449.0
June-17,3623.0,OPERATING MAINT WKR,1.0,59979.0
June-17,4803.0,STR MACH OPR 1,1.0,47410.0
June 2017,,,,
June 2017,,,,
June-17,3475.0,STR MACH OPR 1,1.0,51157.0
June-17,3110.0,STR MACH OPR 1,1.0,52647.0
June-17,1049.0,ADMIN CLK 1-17,1.0,51038.0
June-17,2602.0,STR MACH OPR 2,1.0,55900.0
June-17,3082.0,STR MACH OPR 1,1.0,52647.0
June-17,1778.0,STR MACH OPR 1,1.0,51157.0
June 2017,,,,
June-17,3564.0,STR MACH OPR 1,1.0,55130.0
June-17,2774.0,PROCESS PLANT SUPV,1.0,79856.0
June-17,3755.0,ASST STS SUPER,1.0,110752.0
June-17,1300.0,STR SEW MAINT WKR 2,1.0,56251.0
June-17,7736.0,STR MACH OPR 1,1.0,43891.0
June-17,2016.0,STR MACH OPR 1,1.0,51157.0
June-17,2986.0,STR MACH OPR 1,1.0,55627.0
June-17,2528.0,STR MACH OPR 1,1.0,54137.0
June-17,1284.0,STR MACH OPR 1,1.0,52647.0
June-17,1640.0,STR MACH OPR 3,1.0,57798.0
June-17,1779.0,STR MACH OPR 1,1.0,55627.0
June-17,4483.0,STR MACH OPR 1,1.0,45810.0
June-17,1585.0,STR MACH OPR 1,1.0,54137.0
June-17,3249.0,STR MACH OPR 1,1.0,55627.0
June-17,5444.0,STR MACH OPR 1,1.0,43891.0
June-17,1563.0,STR MACH OPR 3,1.0,61069.0
June-17,2691.0,STR MACH OPR 3,1.0,59979.0
June-17,1591.0,STR MACH OPR 3,1.0,60524.0
June 2017,,,,
June-17,3481.0,STR MACH OPR 1,1.0,51157.0
June-17,2457.0,STR MACH OPR 2,1.0,56925.0
June-17,2176.0,PUB WKS GEN FORE,1.0,75651.0
June-17,2419.0,ADMIN CLK 1,1.0,54060.0
June-17,4121.0,STR MACH OPR 1,1.0,53640.0
June 2017,,,,
June-17,2672.0,PUB WKS GEN SUPV,1.0,87792.0
June-17,2657.0,STR MACH OPR 1,1.0,55627.0
June-17,3072.0,STR MACH OPR 2,1.0,55387.0
June-17,2600.0,STR MACH OPR 1,1.0,55627.0
June-17,3526.0,STR MACH OPR 3,1.0,61069.0
June-17,2538.0,STR MACH OPR 1,1.0,54634.0
June-17,2658.0,STR MACH OPR 3,1.0,61069.0
June-17,2050.0,STR MACH OPR 1,1.0,51157.0
June-17,3200.0,STR MACH OPR 2,1.0,54361.0
June 2017,,,,
June-17,2531.0,STR MACH OPR 1,1.0,55130.0
June-17,3660.0,STS GEN SUPV,1.0,79143.0
June-17,2826.0,STR MACH OPR 1,1.0,52647.0
June-17,3016.0,STR MACH OPR 1,1.0,53640.0
June-17,2877.0,STR MACH OPR 3,1.0,61069.0
June-17,4013.0,STR MACH OPR 1,1.0,55130.0
June-17,2330.0,STR MACH OPR 1,1.0,54137.0
June-17,3375.0,STR MACH OPR 3,1.0,61069.0
June-17,3272.0,STR MACH OPR 1,1.0,51157.0
June-17,2732.0,STR MACH OPR 2,1.0,56413.0
June-17,3790.0,STR MACH OPR 2,1.0,56413.0
June-17,1757.0,MAINT MECH 1,1.0,63426.0
June-17,1627.0,STR MACH OPR 2,1.0,52823.0
June 2017,,,,
June-17,3779.0,STR MACH OPR 1,1.0,51157.0
June-17,2626.0,STR MACH OPR 1,1.0,55130.0
June-17,2088.0,STR MACH OPR 3,1.0,61069.0
June-17,1883.0,STR MACH OPR 2,1.0,52823.0
June-17,2736.0,PUB WKS GEN FORE,1.0,75651.0
June-17,1776.0,STR MACH OPR 1,1.0,54137.0
June-17,1851.0,STR MACH OPR 1,1.0,54634.0
June-17,2062.0,MAINT MECH 2,1.0,65766.0
June-17,2290.0,WATERWKS OPR 2,1.0,68202.0
June-17,1841.0,WATERWKS OPR 1,1.0,58570.0
June-17,1540.0,PUB WKS MAINT WKR 2,1.0,55774.0
June-17,10457.0,WATER QUALITY SAMPLER 1-16,1.0,45806.0
June 2017,,,,
June-17,5734.0,PROGRAM ASST 1,1.0,49623.0
June-17,1026.0,WATER QUALITY MGR,1.0,100026.0
June-17,2027.0,WATER UTIL MAINT SUP,1.0,81581.0
June-17,2891.0,WATERWKS OPR 2,1.0,58126.0
June-17,7342.0,PUB WKS MAINT WKR 2,1.0,45806.0
June-17,3595.0,ADMIN CLK 2,1.0,54038.0
June-17,3793.0,WATERWKS OPR 2,1.0,59445.0
June-17,2262.0,ELECTRICIAN FOREPERS,1.0,79929.0
June 2017,,,,
June-17,3043.0,WATER UTIL OPR MGR,1.0,110752.0
June-17,3778.0,MASTER MECHANIC,1.0,68202.0
June-17,3726.0,ELECTRONIC MTN TECH,1.0,69474.0
June-17,3609.0,PAINTER,1.0,54414.0
June-17,3030.0,AUTO MECH,1.0,56912.0
